composition delta_e
Tc0.83333333C0.16666667 0.0
Tc0.77777778C0.22222222 0.0
Tc0.72222222C0.27777778 0.0
Tc0.66666667C0.33333333 0.0
Tc0.61111111C0.38888889 0.0
Tc0.55555556C0.44444444 0.0
Tc0.5C0.5 0.0
Tc0.44444444C0.55555556 0.0
Tc0.38888889C0.61111111 0.0
Tc0.33333333C0.66666667 0.0
Tc0.27777778C0.72222222 0.0
Tc0.22222222C0.77777778 0.0
Tc0.16666667C0.83333333 0.0
Tc0.11111111C0.88888889 0.0
Tc0.05555556C0.94444444 0.0
Tc0C 0.0
TaC0 0.0
Ta0.94444444C0.05555556 -0.100931118546
Ta0.88888889C0.11111111 -0.201862231037
Ta0.83333333C0.16666667 -0.302793349583
Ta0.77777778C0.22222222 -0.40372446813
Ta0.72222222C0.27777778 -0.50465558062
Ta0.66666667C0.33333333 -0.605586699167
Ta0.61111111C0.38888889 -0.598147282436
Ta0.55555556C0.44444444 -0.590707865481
Ta0.5C0.5 -0.58326844875
Ta0.44444444C0.55555556 -0.518460843981
Ta0.38888889C0.61111111 -0.453653239213
Ta0.33333333C0.66666667 -0.388845634444
Ta0.27777778C0.72222222 -0.324038029676
Ta0.22222222C0.77777778 -0.259230419074
Ta0.16666667C0.83333333 -0.194422814306
Ta0.11111111C0.88888889 -0.129615209537
Ta0.05555556C0.94444444 -0.0648076047686
Ta0C 0.0
YbC0 0.0
Yb0.94444444C0.05555556 -0.012484150379
Yb0.88888889C0.11111111 -0.0249683012973
Yb0.83333333C0.16666667 -0.0374524512718
Yb0.77777778C0.22222222 -0.0499366012464
Yb0.72222222C0.27777778 -0.0624207512209
Yb0.66666667C0.33333333 -0.0749049025437
Yb0.61111111C0.38888889 -0.0873890525182
Yb0.55555556C0.44444444 -0.0998732024927
Yb0.5C0.5 -0.112357352467
Yb0.44444444C0.55555556 -0.12484150379
Yb0.38888889C0.61111111 -0.131083578103
Yb0.33333333C0.66666667 -0.112357352467
Yb0.27777778C0.72222222 -0.0936311268313
Yb0.22222222C0.77777778 -0.0749049025437
Yb0.16666667C0.83333333 -0.0561786769078
Yb0.11111111C0.88888889 -0.0374524512718
Yb0.05555556C0.94444444 -0.0187262256359
Yb0C 0.0
DyC0 0.00016483666667
Dy0.94444444C0.05555556 -0.0471622015484
Dy0.88888889C0.11111111 -0.0944892369238
Dy0.83333333C0.16666667 -0.141816275139
Dy0.77777778C0.22222222 -0.189143313354
Dy0.72222222C0.27777778 -0.236470348729
Dy0.66666667C0.33333333 -0.283797386944
Dy0.61111111C0.38888889 -0.280601200896
Dy0.55555556C0.44444444 -0.277405014694
Dy0.5C0.5 -0.274208828646
Dy0.44444444C0.55555556 -0.271012642597
Dy0.38888889C0.61111111 -0.260998590468
Dy0.33333333C0.66666667 -0.223713077161
Dy0.27777778C0.72222222 -0.186427563853
Dy0.22222222C0.77777778 -0.14914205323
Dy0.16666667C0.83333333 -0.111856539923
Dy0.11111111C0.88888889 -0.0745710266151
Dy0.05555556C0.94444444 -0.0372855133075
Dy0C 0.0
C0I 0.0
C0.05555556I0.94444444 0.0
C0.11111111I0.88888889 0.0
C0.16666667I0.83333333 0.0
C0.22222222I0.77777778 0.0
C0.27777778I0.72222222 0.0
C0.33333333I0.66666667 0.0
C0.38888889I0.61111111 0.0
C0.44444444I0.55555556 0.0
C0.5I0.5 0.0
C0.55555556I0.44444444 0.0
C0.61111111I0.38888889 0.0
C0.66666667I0.33333333 0.0
C0.72222222I0.27777778 0.0
C0.77777778I0.22222222 0.0
C0.83333333I0.16666667 0.0
C0.88888889I0.11111111 0.0
C0.94444444I0.05555556 0.0
CI0 0.0
UC0 0.0
U0.94444444C0.05555556 -0.0141037783312
U0.88888889C0.11111111 -0.0282075566624
U0.83333333C0.16666667 -0.0423113349936
U0.77777778C0.22222222 -0.0564151133247
U0.72222222C0.27777778 -0.0705188929253
U0.66666667C0.33333333 -0.0846226712564
U0.61111111C0.38888889 -0.0987264495876
U0.55555556C0.44444444 -0.112830227919
U0.5C0.5 -0.12693400625
U0.44444444C0.55555556 -0.127059400557
U0.38888889C0.61111111 -0.12506975718
U0.33333333C0.66666667 -0.114619963333
U0.27777778C0.72222222 -0.095516635729
U0.22222222C0.77777778 -0.076413309271
U0.16666667C0.83333333 -0.0573099816667
U0.11111111C0.88888889 -0.0382066540624
U0.05555556C0.94444444 -0.0191033276043
U0C 0.0
YC0 0.0
Y0.94444444C0.05555556 -0.0496255786314
Y0.88888889C0.11111111 -0.0992511542853
Y0.83333333C0.16666667 -0.148876732917
Y0.77777778C0.22222222 -0.198502311548
Y0.72222222C0.27777778 -0.248127887202
Y0.66666667C0.33333333 -0.297753465833
Y0.61111111C0.38888889 -0.30554361875
Y0.55555556C0.44444444 -0.313333771667
Y0.5C0.5 -0.321123924583
Y0.44444444C0.55555556 -0.3289140775
Y0.38888889C0.61111111 -0.297395830625
Y0.33333333C0.66666667 -0.259480242819
Y0.27777778C0.72222222 -0.21623353521
Y0.22222222C0.77777778 -0.172986827602
Y0.16666667C0.83333333 -0.129740119994
Y0.11111111C0.88888889 -0.0864934152164
Y0.05555556C0.94444444 -0.0432467076082
Y0C 0.0
AcC0 0.0
Ac0.94444444C0.05555556 0.0
Ac0.88888889C0.11111111 0.0
Ac0.83333333C0.16666667 0.0
Ac0.77777778C0.22222222 0.0
Ac0.72222222C0.27777778 0.0
Ac0.66666667C0.33333333 0.0
Ac0.61111111C0.38888889 0.0
Ac0.55555556C0.44444444 0.0
Ac0.5C0.5 0.0
Ac0.44444444C0.55555556 0.0
Ac0.38888889C0.61111111 0.0
Ac0.33333333C0.66666667 0.0
Ac0.27777778C0.72222222 0.0
Ac0.22222222C0.77777778 0.0
Ac0.16666667C0.83333333 0.0
Ac0.11111111C0.88888889 0.0
Ac0.05555556C0.94444444 0.0
Ac0C 0.0
AgC0 0.0
Ag0.94444444C0.05555556 0.0
Ag0.88888889C0.11111111 0.0
Ag0.83333333C0.16666667 0.0
Ag0.77777778C0.22222222 0.0
Ag0.72222222C0.27777778 0.0
Ag0.66666667C0.33333333 0.0
Ag0.61111111C0.38888889 0.0
Ag0.55555556C0.44444444 0.0
Ag0.5C0.5 0.0
Ag0.44444444C0.55555556 0.0
Ag0.38888889C0.61111111 0.0
Ag0.33333333C0.66666667 0.0
Ag0.27777778C0.72222222 0.0
Ag0.22222222C0.77777778 0.0
Ag0.16666667C0.83333333 0.0
Ag0.11111111C0.88888889 0.0
Ag0.05555556C0.94444444 0.0
Ag0C 0.0
IrC0 0.0
Ir0.94444444C0.05555556 0.0
Ir0.88888889C0.11111111 0.0
Ir0.83333333C0.16666667 0.0
Ir0.77777778C0.22222222 0.0
Ir0.72222222C0.27777778 0.0
Ir0.66666667C0.33333333 0.0
Ir0.61111111C0.38888889 0.0
Ir0.55555556C0.44444444 0.0
Ir0.5C0.5 0.0
Ir0.44444444C0.55555556 0.0
Ir0.38888889C0.61111111 0.0
Ir0.33333333C0.66666667 0.0
Ir0.27777778C0.72222222 0.0
Ir0.22222222C0.77777778 0.0
Ir0.16666667C0.83333333 0.0
Ir0.11111111C0.88888889 0.0
Ir0.05555556C0.94444444 0.0
Ir0C 0.0
AlC0 0.0
Al0.94444444C0.05555556 -0.0126909908233
Al0.88888889C0.11111111 -0.0253819816466
Al0.83333333C0.16666667 -0.0380729724699
Al0.77777778C0.22222222 -0.0507639632932
Al0.72222222C0.27777778 -0.0634549541165
Al0.66666667C0.33333333 -0.0761459449398
Al0.61111111C0.38888889 -0.0888369357631
Al0.55555556C0.44444444 -0.0951824306852
Al0.5C0.5 -0.0856641878125
Al0.44444444C0.55555556 -0.0761459449398
Al0.38888889C0.61111111 -0.0666277020671
Al0.33333333C0.66666667 -0.0571094582153
Al0.27777778C0.72222222 -0.0475912153426
Al0.22222222C0.77777778 -0.0380729724699
Al0.16666667C0.83333333 -0.0285547295972
Al0.11111111C0.88888889 -0.0190364857454
Al0.05555556C0.94444444 -0.00951824306852
Al0C 0.0
AsC0 0.0
As0.94444444C0.05555556 0.0
As0.88888889C0.11111111 0.0
As0.83333333C0.16666667 0.0
As0.77777778C0.22222222 0.0
As0.72222222C0.27777778 0.0
As0.66666667C0.33333333 0.0
As0.61111111C0.38888889 0.0
As0.55555556C0.44444444 0.0
As0.5C0.5 0.0
As0.44444444C0.55555556 0.0
As0.38888889C0.61111111 0.0
As0.33333333C0.66666667 0.0
As0.27777778C0.72222222 0.0
As0.22222222C0.77777778 0.0
As0.16666667C0.83333333 0.0
As0.11111111C0.88888889 0.0
As0.05555556C0.94444444 0.0
As0C 0.0
ArC0 0.0
Ar0.94444444C0.05555556 0.0
Ar0.88888889C0.11111111 0.0
Ar0.83333333C0.16666667 0.0
Ar0.77777778C0.22222222 0.0
Ar0.72222222C0.27777778 0.0
Ar0.66666667C0.33333333 0.0
Ar0.61111111C0.38888889 0.0
Ar0.55555556C0.44444444 0.0
Ar0.5C0.5 0.0
Ar0.44444444C0.55555556 0.0
Ar0.38888889C0.61111111 0.0
Ar0.33333333C0.66666667 0.0
Ar0.27777778C0.72222222 0.0
Ar0.22222222C0.77777778 0.0
Ar0.16666667C0.83333333 0.0
Ar0.11111111C0.88888889 0.0
Ar0.05555556C0.94444444 0.0
Ar0C 0.0
AuC0 0.0
Au0.94444444C0.05555556 0.0
Au0.88888889C0.11111111 0.0
Au0.83333333C0.16666667 0.0
Au0.77777778C0.22222222 0.0
Au0.72222222C0.27777778 0.0
Au0.66666667C0.33333333 0.0
Au0.61111111C0.38888889 0.0
Au0.55555556C0.44444444 0.0
Au0.5C0.5 0.0
Au0.44444444C0.55555556 0.0
Au0.38888889C0.61111111 0.0
Au0.33333333C0.66666667 0.0
Au0.27777778C0.72222222 0.0
Au0.22222222C0.77777778 0.0
Au0.16666667C0.83333333 0.0
Au0.11111111C0.88888889 0.0
Au0.05555556C0.94444444 0.0
Au0C 0.0
InC0 0.0
In0.94444444C0.05555556 0.0
In0.88888889C0.11111111 0.0
In0.83333333C0.16666667 0.0
In0.77777778C0.22222222 0.0
In0.72222222C0.27777778 0.0
In0.66666667C0.33333333 0.0
In0.61111111C0.38888889 0.0
In0.55555556C0.44444444 0.0
In0.5C0.5 0.0
In0.44444444C0.55555556 0.0
In0.38888889C0.61111111 0.0
In0.33333333C0.66666667 0.0
In0.27777778C0.72222222 0.0
In0.22222222C0.77777778 0.0
In0.16666667C0.83333333 0.0
In0.11111111C0.88888889 0.0
In0.05555556C0.94444444 0.0
In0C 0.0
MoC0 0.0
Mo0.94444444C0.05555556 -0.019259620663
Mo0.88888889C0.11111111 -0.0385192401704
Mo0.83333333C0.16666667 -0.0577788608333
Mo0.77777778C0.22222222 -0.0770384814963
Mo0.72222222C0.27777778 -0.0962981010037
Mo0.66666667C0.33333333 -0.115557721667
Mo0.61111111C0.38888889 -0.106387319119
Mo0.55555556C0.44444444 -0.0972169162972
Mo0.5C0.5 -0.08804651375
Mo0.44444444C0.55555556 -0.0782635678756
Mo0.38888889C0.61111111 -0.0684806220012
Mo0.33333333C0.66666667 -0.0586976761268
Mo0.27777778C0.72222222 -0.0489147302524
Mo0.22222222C0.77777778 -0.0391317834976
Mo0.16666667C0.83333333 -0.0293488376232
Mo0.11111111C0.88888889 -0.0195658917488
Mo0.05555556C0.94444444 -0.00978294587439
Mo0C 0.0
K0Mn 0.0
K0.05555556Mn0.94444444 0.0
K0.11111111Mn0.88888889 0.0
K0.16666667Mn0.83333333 0.0
K0.22222222Mn0.77777778 0.0
K0.27777778Mn0.72222222 0.0
K0.33333333Mn0.66666667 0.0
K0.38888889Mn0.61111111 0.0
K0.44444444Mn0.55555556 0.0
K0.5Mn0.5 0.0
K0.55555556Mn0.44444444 0.0
K0.61111111Mn0.38888889 0.0
K0.66666667Mn0.33333333 0.0
K0.72222222Mn0.27777778 0.0
K0.77777778Mn0.22222222 0.0
K0.83333333Mn0.16666667 0.0
K0.88888889Mn0.11111111 0.0
K0.94444444Mn0.05555556 0.0
KMn0 0.0
K0O 0.0
K0.05555556O0.94444444 -0.195782128189
K0.11111111O0.88888889 -0.391564256377
K0.16666667O0.83333333 -0.587346393376
K0.22222222O0.77777778 -0.783128521565
K0.27777778O0.72222222 -0.947923921632
K0.33333333O0.66666667 -1.08173259559
K0.38888889O0.61111111 -1.14294622159
K0.44444444O0.55555556 -1.20415984943
K0.5O0.5 -1.26537347544
K0.55555556O0.44444444 -1.23149806128
K0.61111111O0.38888889 -1.19762264611
K0.66666667O0.33333333 -1.16374723196
K0.72222222O0.27777778 -0.969789356087
K0.77777778O0.22222222 -0.775831491852
K0.83333333O0.16666667 -0.58187361598
K0.88888889O0.11111111 -0.387915740107
K0.94444444O0.05555556 -0.193957875872
KO0 0.0
K0S 0.0
K0.05555556S0.94444444 -0.153871204332
K0.11111111S0.88888889 -0.307742416577
K0.16666667S0.83333333 -0.461613620909
K0.22222222S0.77777778 -0.615484833155
K0.27777778S0.72222222 -0.769356037487
K0.33333333S0.66666667 -0.865121296391
K0.38888889S0.61111111 -0.951202229116
K0.44444444S0.55555556 -1.01946185487
K0.5S0.5 -1.08326615784
K0.55555556S0.44444444 -1.10978419763
K0.61111111S0.38888889 -1.13630223821
K0.66666667S0.33333333 -1.162820278
K0.72222222S0.27777778 -0.969016894461
K0.77777778S0.22222222 -0.775213522546
K0.83333333S0.16666667 -0.581410139002
K0.88888889S0.11111111 -0.387606755459
K0.94444444S0.05555556 -0.193803383543
KS0 0.0
K0W 0.0
K0.05555556W0.94444444 0.0
K0.11111111W0.88888889 0.0
K0.16666667W0.83333333 0.0
K0.22222222W0.77777778 0.0
K0.27777778W0.72222222 0.0
K0.33333333W0.66666667 0.0
K0.38888889W0.61111111 0.0
K0.44444444W0.55555556 0.0
K0.5W0.5 0.0
K0.55555556W0.44444444 0.0
K0.61111111W0.38888889 0.0
K0.66666667W0.33333333 0.0
K0.72222222W0.27777778 0.0
K0.77777778W0.22222222 0.0
K0.83333333W0.16666667 0.0
K0.88888889W0.11111111 0.0
K0.94444444W0.05555556 0.0
KW0 0.0
K0Zn 0.0
K0.05555556Zn0.94444444 -0.0576985993315
K0.11111111Zn0.88888889 -0.0710136607157
K0.16666667Zn0.83333333 -0.066575306921
K0.22222222Zn0.77777778 -0.0621369531263
K0.27777778Zn0.72222222 -0.0576985993315
K0.33333333Zn0.66666667 -0.0532602455368
K0.38888889Zn0.61111111 -0.0488218917421
K0.44444444Zn0.55555556 -0.0443835379473
K0.5Zn0.5 -0.0399451841526
K0.55555556Zn0.44444444 -0.0355068303579
K0.61111111Zn0.38888889 -0.0310684765631
K0.66666667Zn0.33333333 -0.0266301227684
K0.72222222Zn0.27777778 -0.0221917689737
K0.77777778Zn0.22222222 -0.0177534151789
K0.83333333Zn0.16666667 -0.0133150613842
K0.88888889Zn0.11111111 -0.00887670758946
K0.94444444Zn0.05555556 -0.00443835379473
KZn0 0.0
K0Eu 0.0
K0.05555556Eu0.94444444 0.0
K0.11111111Eu0.88888889 0.0
K0.16666667Eu0.83333333 0.0
K0.22222222Eu0.77777778 0.0
K0.27777778Eu0.72222222 0.0
K0.33333333Eu0.66666667 0.0
K0.38888889Eu0.61111111 0.0
K0.44444444Eu0.55555556 0.0
K0.5Eu0.5 0.0
K0.55555556Eu0.44444444 0.0
K0.61111111Eu0.38888889 0.0
K0.66666667Eu0.33333333 0.0
K0.72222222Eu0.27777778 0.0
K0.77777778Eu0.22222222 0.0
K0.83333333Eu0.16666667 0.0
K0.88888889Eu0.11111111 0.0
K0.94444444Eu0.05555556 0.0
KEu0 0.0
K0Zr 0.0
K0.05555556Zr0.94444444 0.0
K0.11111111Zr0.88888889 0.0
K0.16666667Zr0.83333333 0.0
K0.22222222Zr0.77777778 0.0
K0.27777778Zr0.72222222 0.0
K0.33333333Zr0.66666667 0.0
K0.38888889Zr0.61111111 0.0
K0.44444444Zr0.55555556 0.0
K0.5Zr0.5 0.0
K0.55555556Zr0.44444444 0.0
K0.61111111Zr0.38888889 0.0
K0.66666667Zr0.33333333 0.0
K0.72222222Zr0.27777778 0.0
K0.77777778Zr0.22222222 0.0
K0.83333333Zr0.16666667 0.0
K0.88888889Zr0.11111111 0.0
K0.94444444Zr0.05555556 0.0
KZr0 0.0
K0Er 0.0
K0.05555556Er0.94444444 0.0
K0.11111111Er0.88888889 0.0
K0.16666667Er0.83333333 0.0
K0.22222222Er0.77777778 0.0
K0.27777778Er0.72222222 0.0
K0.33333333Er0.66666667 0.0
K0.38888889Er0.61111111 0.0
K0.44444444Er0.55555556 0.0
K0.5Er0.5 0.0
K0.55555556Er0.44444444 0.0
K0.61111111Er0.38888889 0.0
K0.66666667Er0.33333333 0.0
K0.72222222Er0.27777778 0.0
K0.77777778Er0.22222222 0.0
K0.83333333Er0.16666667 0.0
K0.88888889Er0.11111111 0.0
K0.94444444Er0.05555556 0.0
KEr0 0.0
K0Ni 0.0
K0.05555556Ni0.94444444 0.0
K0.11111111Ni0.88888889 0.0
K0.16666667Ni0.83333333 0.0
K0.22222222Ni0.77777778 0.0
K0.27777778Ni0.72222222 0.0
K0.33333333Ni0.66666667 0.0
K0.38888889Ni0.61111111 0.0
K0.44444444Ni0.55555556 0.0
K0.5Ni0.5 0.0
K0.55555556Ni0.44444444 0.0
K0.61111111Ni0.38888889 0.0
K0.66666667Ni0.33333333 0.0
K0.72222222Ni0.27777778 0.0
K0.77777778Ni0.22222222 0.0
K0.83333333Ni0.16666667 0.0
K0.88888889Ni0.11111111 0.0
K0.94444444Ni0.05555556 0.0
KNi0 0.0
K0Na 0.0
K0.05555556Na0.94444444 -0.0125609143736
K0.11111111Na0.88888889 -0.0251218279936
K0.16666667Na0.83333333 -0.0376827423672
K0.22222222Na0.77777778 -0.0502436567408
K0.27777778Na0.72222222 -0.0628045703608
K0.33333333Na0.66666667 -0.0753654847344
K0.38888889Na0.61111111 -0.0690850279244
K0.44444444Na0.55555556 -0.0628045703608
K0.5Na0.5 -0.0565241135508
K0.55555556Na0.44444444 -0.0502436567408
K0.61111111Na0.38888889 -0.0439631991772
K0.66666667Na0.33333333 -0.0376827423672
K0.72222222Na0.27777778 -0.0314022855572
K0.77777778Na0.22222222 -0.0251218279936
K0.83333333Na0.16666667 -0.0188413711836
K0.88888889Na0.11111111 -0.0125609143736
K0.94444444Na0.05555556 -0.00628045703608
KNa0 0.0
K0Nb 0.0
K0.05555556Nb0.94444444 0.0
K0.11111111Nb0.88888889 0.0
K0.16666667Nb0.83333333 0.0
K0.22222222Nb0.77777778 0.0
K0.27777778Nb0.72222222 0.0
K0.33333333Nb0.66666667 0.0
K0.38888889Nb0.61111111 0.0
K0.44444444Nb0.55555556 0.0
K0.5Nb0.5 0.0
K0.55555556Nb0.44444444 0.0
K0.61111111Nb0.38888889 0.0
K0.66666667Nb0.33333333 0.0
K0.72222222Nb0.27777778 0.0
K0.77777778Nb0.22222222 0.0
K0.83333333Nb0.16666667 0.0
K0.88888889Nb0.11111111 0.0
K0.94444444Nb0.05555556 0.0
KNb0 0.0
K0Nd 0.0
K0.05555556Nd0.94444444 0.0
K0.11111111Nd0.88888889 0.0
K0.16666667Nd0.83333333 0.0
K0.22222222Nd0.77777778 0.0
K0.27777778Nd0.72222222 0.0
K0.33333333Nd0.66666667 0.0
K0.38888889Nd0.61111111 0.0
K0.44444444Nd0.55555556 0.0
K0.5Nd0.5 0.0
K0.55555556Nd0.44444444 0.0
K0.61111111Nd0.38888889 0.0
K0.66666667Nd0.33333333 0.0
K0.72222222Nd0.27777778 0.0
K0.77777778Nd0.22222222 0.0
K0.83333333Nd0.16666667 0.0
K0.88888889Nd0.11111111 0.0
K0.94444444Nd0.05555556 0.0
KNd0 0.0
NeK0 0.0
Ne0.94444444K0.05555556 0.0
Ne0.88888889K0.11111111 0.0
Ne0.83333333K0.16666667 0.0
Ne0.77777778K0.22222222 0.0
Ne0.72222222K0.27777778 0.0
Ne0.66666667K0.33333333 0.0
Ne0.61111111K0.38888889 0.0
Ne0.55555556K0.44444444 0.0
Ne0.5K0.5 0.0
Ne0.44444444K0.55555556 0.0
Ne0.38888889K0.61111111 0.0
Ne0.33333333K0.66666667 0.0
Ne0.27777778K0.72222222 0.0
Ne0.22222222K0.77777778 0.0
Ne0.16666667K0.83333333 0.0
Ne0.11111111K0.88888889 0.0
Ne0.05555556K0.94444444 0.0
Ne0K 0.0
K0Np 0.0
K0.05555556Np0.94444444 0.0
K0.11111111Np0.88888889 0.0
K0.16666667Np0.83333333 0.0
K0.22222222Np0.77777778 0.0
K0.27777778Np0.72222222 0.0
K0.33333333Np0.66666667 0.0
K0.38888889Np0.61111111 0.0
K0.44444444Np0.55555556 0.0
K0.5Np0.5 0.0
K0.55555556Np0.44444444 0.0
K0.61111111Np0.38888889 0.0
K0.66666667Np0.33333333 0.0
K0.72222222Np0.27777778 0.0
K0.77777778Np0.22222222 0.0
K0.83333333Np0.16666667 0.0
K0.88888889Np0.11111111 0.0
K0.94444444Np0.05555556 0.0
KNp0 0.0
K0Fe 0.0
K0.05555556Fe0.94444444 0.0
K0.11111111Fe0.88888889 0.0
K0.16666667Fe0.83333333 0.0
K0.22222222Fe0.77777778 0.0
K0.27777778Fe0.72222222 0.0
K0.33333333Fe0.66666667 0.0
K0.38888889Fe0.61111111 0.0
K0.44444444Fe0.55555556 0.0
K0.5Fe0.5 0.0
K0.55555556Fe0.44444444 0.0
K0.61111111Fe0.38888889 0.0
K0.66666667Fe0.33333333 0.0
K0.72222222Fe0.27777778 0.0
K0.77777778Fe0.22222222 0.0
K0.83333333Fe0.16666667 0.0
K0.88888889Fe0.11111111 0.0
K0.94444444Fe0.05555556 0.0
KFe0 0.0
K0B 0.0
K0.05555556B0.94444444 -0.0109161036423
K0.11111111B0.88888889 -0.0218322072846
K0.16666667B0.83333333 -0.0272902589654
K0.22222222B0.77777778 -0.0254709084987
K0.27777778B0.72222222 -0.0236515577513
K0.33333333B0.66666667 -0.0218322072846
K0.38888889B0.61111111 -0.0200128565372
K0.44444444B0.55555556 -0.0181935060705
K0.5B0.5 -0.0163741553231
K0.55555556B0.44444444 -0.0145548048564
K0.61111111B0.38888889 -0.012735454109
K0.66666667B0.33333333 -0.0109161036423
K0.72222222B0.27777778 -0.0090967528949
K0.77777778B0.22222222 -0.0072774024282
K0.83333333B0.16666667 -0.0054580516808
K0.88888889B0.11111111 -0.0036387012141
K0.94444444B0.05555556 -0.00181935060705
KB0 0.0
K0F 0.0
K0.05555556F0.94444444 -0.323411119773
K0.11111111F0.88888889 -0.646822239546
K0.16666667F0.83333333 -0.97023335932
K0.22222222F0.77777778 -1.29364447909
K0.27777778F0.72222222 -1.61705562797
K0.33333333F0.66666667 -1.94046674775
K0.38888889F0.61111111 -2.26387786752
K0.44444444F0.55555556 -2.58728898729
K0.5F0.5 -2.91070010707
K0.55555556F0.44444444 -2.58728898729
K0.61111111F0.38888889 -2.26387786752
K0.66666667F0.33333333 -1.94046674775
K0.72222222F0.27777778 -1.61705562797
K0.77777778F0.22222222 -1.29364447909
K0.83333333F0.16666667 -0.97023335932
K0.88888889F0.11111111 -0.646822239546
K0.94444444F0.05555556 -0.323411119773
KF0 0.0
K0Sr 0.0
K0.05555556Sr0.94444444 0.0
K0.11111111Sr0.88888889 0.0
K0.16666667Sr0.83333333 0.0
K0.22222222Sr0.77777778 0.0
K0.27777778Sr0.72222222 0.0
K0.33333333Sr0.66666667 0.0
K0.38888889Sr0.61111111 0.0
K0.44444444Sr0.55555556 0.0
K0.5Sr0.5 0.0
K0.55555556Sr0.44444444 0.0
K0.61111111Sr0.38888889 0.0
K0.66666667Sr0.33333333 0.0
K0.72222222Sr0.27777778 0.0
K0.77777778Sr0.22222222 0.0
K0.83333333Sr0.16666667 0.0
K0.88888889Sr0.11111111 0.0
K0.94444444Sr0.05555556 0.0
KSr0 0.0
K0N 0.0
K0.05555556N0.94444444 -0.0656852316226
K0.11111111N0.88888889 -0.131370463245
K0.16666667N0.83333333 -0.197055697824
K0.22222222N0.77777778 -0.262740929446
K0.27777778N0.72222222 -0.284636005669
K0.33333333N0.66666667 -0.262740929446
K0.38888889N0.61111111 -0.240845850268
K0.44444444N0.55555556 -0.218950774046
K0.5N0.5 -0.197055697824
K0.55555556N0.44444444 -0.175160618646
K0.61111111N0.38888889 -0.153265542423
K0.66666667N0.33333333 -0.131370463245
K0.72222222N0.27777778 -0.109475387023
K0.77777778N0.22222222 -0.0875803108007
K0.83333333N0.16666667 -0.0656852316226
K0.88888889N0.11111111 -0.0437901554004
K0.94444444N0.05555556 -0.0218950774046
KN0 0.0
K0Kr 0.0
K0.05555556Kr0.94444444 0.0
K0.11111111Kr0.88888889 0.0
K0.16666667Kr0.83333333 0.0
K0.22222222Kr0.77777778 0.0
K0.27777778Kr0.72222222 0.0
K0.33333333Kr0.66666667 0.0
K0.38888889Kr0.61111111 0.0
K0.44444444Kr0.55555556 0.0
K0.5Kr0.5 0.0
K0.55555556Kr0.44444444 0.0
K0.61111111Kr0.38888889 0.0
K0.66666667Kr0.33333333 0.0
K0.72222222Kr0.27777778 0.0
K0.77777778Kr0.22222222 0.0
K0.83333333Kr0.16666667 0.0
K0.88888889Kr0.11111111 0.0
K0.94444444Kr0.05555556 0.0
KKr0 0.0
K0Si 0.0
K0.05555556Si0.94444444 -0.00803470549257
K0.11111111Si0.88888889 -0.0160694109851
K0.16666667Si0.83333333 -0.0241041164777
K0.22222222Si0.77777778 -0.0321388219703
K0.27777778Si0.72222222 -0.040173528186
K0.33333333Si0.66666667 -0.0482082336785
K0.38888889Si0.61111111 -0.0562429391711
K0.44444444Si0.55555556 -0.0642776446637
K0.5Si0.5 -0.0723123501562
K0.55555556Si0.44444444 -0.0642776446637
K0.61111111Si0.38888889 -0.0562429391711
K0.66666667Si0.33333333 -0.0482082336785
K0.72222222Si0.27777778 -0.040173528186
K0.77777778Si0.22222222 -0.0321388219703
K0.83333333Si0.16666667 -0.0241041164777
K0.88888889Si0.11111111 -0.0160694109851
K0.94444444Si0.05555556 -0.00803470549257
KSi0 0.0
K0Sn 0.0
K0.05555556Sn0.94444444 -0.0386010252029
K0.11111111Sn0.88888889 -0.0772020504059
K0.16666667Sn0.83333333 -0.115803075609
K0.22222222Sn0.77777778 -0.154404100812
K0.27777778Sn0.72222222 -0.193005129489
K0.33333333Sn0.66666667 -0.231606154692
K0.38888889Sn0.61111111 -0.270207179895
K0.44444444Sn0.55555556 -0.308808205098
K0.5Sn0.5 -0.347409230301
K0.55555556Sn0.44444444 -0.308808205098
K0.61111111Sn0.38888889 -0.270207179895
K0.66666667Sn0.33333333 -0.231606154692
K0.72222222Sn0.27777778 -0.193005129489
K0.77777778Sn0.22222222 -0.154404100812
K0.83333333Sn0.16666667 -0.115803075609
K0.88888889Sn0.11111111 -0.0772020504059
K0.94444444Sn0.05555556 -0.0386010252029
KSn0 0.0
K0Sm 0.0
K0.05555556Sm0.94444444 0.0
K0.11111111Sm0.88888889 0.0
K0.16666667Sm0.83333333 0.0
K0.22222222Sm0.77777778 0.0
K0.27777778Sm0.72222222 0.0
K0.33333333Sm0.66666667 0.0
K0.38888889Sm0.61111111 0.0
K0.44444444Sm0.55555556 0.0
K0.5Sm0.5 0.0
K0.55555556Sm0.44444444 0.0
K0.61111111Sm0.38888889 0.0
K0.66666667Sm0.33333333 0.0
K0.72222222Sm0.27777778 0.0
K0.77777778Sm0.22222222 0.0
K0.83333333Sm0.16666667 0.0
K0.88888889Sm0.11111111 0.0
K0.94444444Sm0.05555556 0.0
KSm0 0.0
K0V 0.0
K0.05555556V0.94444444 0.0
K0.11111111V0.88888889 0.0
K0.16666667V0.83333333 0.0
K0.22222222V0.77777778 0.0
K0.27777778V0.72222222 0.0
K0.33333333V0.66666667 0.0
K0.38888889V0.61111111 0.0
