composition,delta_e
K2O6Si2Zn1,-2.58652660457023
Mn2O7Sc2,-2.70268041005227
Cd4Se6Si1,-0.571957746818182
O7Y2Zr2,-3.67371959828648
Ag2Ge1In2S6,-0.556106623098196
Hf1Mo2O8,-2.62758739291182
Fe2K4O5,-1.66988807147475
Ga3N5Sr3,-0.67793794106523
Mo2O8Zr1,-2.61660997700273
Nb2O7Sn2,-2.30095127316852
Cu2O7V2,-1.8082335840995
Cr1O7Rb1V2,-2.37475031372543
Cl3Y1,-2.55328514046434
Be2O7Rb2Si2,-2.82762839624241
Cr1F6Mn1Na1,-2.87183922882571
F6Pb1Zn1,-2.32936609684833
Ag6O7Si2,-1.32436749741009
Ca3O7Si2,-3.30677217113761
Ni3O8V2,-1.88082559937787
Na2O11Si4Zr1,-3.03798592757609
Ca2O4Si1,-3.33398824300215
Cu1K1Na1O10Si4,-2.6287616315486
Mn2Mo3O8,-2.18370916318875
Co2Mo3O8,-1.87301743006934
Ba1O9Si3Sn1,-2.92087645284
Ba1Hg1S4Sn1,-1.02777383005299
Ca1Co2P2,-0.955013655583975
Cl3K1Ni1,-1.36505266970481
Co1S1,-0.425290342006678
Cu2Ge1S4Sr1,-0.944290176381678
Mn1Te1,-0.0859214060632159
Cr2Ni1Se4,-0.433652948571428
As1K2Na1,-0.406911497712912
Ag1As1Na2,-0.444496123550824
Fe1Nb1O6Sr2,-2.81612876436868
Ba2In2O6Sr1,-2.39740578957023
Fe2K2O5Rb4,-1.44645116124786
Al2Ba1O8Si2,-3.2792532936177
Al2Mn1O4,-2.95617307653241
Fe3O8Sr2Y1,-2.4752227248052
Ga2Mn1O4,-2.13426408938955
In2Mn2Se5,-0.464244428620689
Cu2Nb1O8Sr2Y1,-2.54349214967172
Ba2Fe2O13Ti4,-2.91346193373321
K2Mg2Nb4O13,-2.83004275260748
Ba1Cu2Ge1S4,-0.958337738048345
K2O3Sn1,-1.84033290449791
Ca2O7Si2Zn1,-3.00161313967927
Ba1Fe4O7,-1.90650140081735
Ba1Fe2Se3,-0.815619433333334
Al2Ca2O7Si1,-3.29060441342927
Ba2Mn1Se3,-1.54275324479885
Cl7Cu2Rb3,-1.46809603077782
Ba2Hg1S3,-1.58659210158439
Al4Ba1S7,-1.47263432484112
Be3K4O5,-2.19727759369948
O3Rb2Ti1,-2.57816896482042
Be2O7Si1Y2,-3.40921033967927
Ca1Te1,-1.66065640166666
Ba2S3Zn1,-1.80627939159001
Be1Ca2O7Si2,-3.23800314967927
Ca6Ga1N5,-0.900961585559794
Ba2O3Zn1,-2.39236698543938
Ag1Au1Ba4O6,-2.05590483398104
Ag2Hf1S3,-0.937176971590012
Ag1Nb3O8,-2.4770864553775
Ba1Mn2O8,-1.53138576513216
Ba1O7Si2Zn2,-2.68926587509594
Fe1Mo2Na1O8,-2.16056313260799
Na1Nb3O8,-2.78444936607347
Au2F8Ni1,-1.46387891800444
Ge2K2Pb1S6,-0.895087056734558
Al6Ca4O13,-3.28989803245321
Ba3Fe3Nb1O14Si2,-2.70855869032806
Cu2Fe1Se4Sn1,-0.2724150183564
Al4O7Sr1,-3.30458426259594
Cr1Nb1O6Sr2,-3.00829217745318
Ba2Fe1Nb1O6,-2.77364004436868
Ag3Cl6Y1,-1.38673715112147
Ga1In1Mn1S4,-0.707061544978076
Al1Ca2Fe1O5,-2.83461143420089
Ba1Mn2O6Sr1,-2.38681852546963
Fe1Mo1O7V1,-2.12576598848501
Ga4O7Sr1,-2.33886564259594
O3Pb1Rb2,-1.42184843710604
Al4Ca1O7,-3.30712881509594
K2O3Zr1,-2.65124609710604
K2O3Pb1,-1.45898720252271
Ge1Na2S3,-1.02658946520723
Ge2O7Sr2Zn1,-2.44045519176261
Ge1K1Na1O3,-1.99938930433132
Ag2O3Si1,-1.61746692877271
Ba2Mn1O3,-2.49951076039136
Cr1O4Sr1,-2.39372837837905
K1Nb3O8,-2.80410822558584
Ba2Fe1Ge2O7,-2.40588938454713
Ag3Na1S2,-0.471704353563061
Mn3Na2O7,-1.89649138662418
Na2O7Si2Zr1,-3.00828134732122
In1K2Na1Sb2,-0.498124994725275
Na2O7Si3,-2.76294956565455
Ba2Cd1Te3,-1.33012928625
Ag2O3Ti1,-1.70531533607042
Na2O7V2Zn1,-2.23537028445198
Cu1Fe1O6Pb2Sr2,-1.85421692419781
Ba1Be2O7Si2,-3.14388667717927
Ag2Ge1O3,-1.06832720585604
Ba1Na1O7Sc1Si2,-3.18945522141691
Ag2S3Si1,-0.521106452006679
F6Mo1,-2.69559047139809
Fe2S4Si1,-0.501299512650489
Cl4Na2Zn1,-1.7915164988114
Mn2Na14O9,-1.56332695557022
K2O9Si4,-2.89859713319392
Ba1O13Ti6,-3.26707327170707
Ba2O4Ti1,-3.20741439711447
In1O3Y1,-2.82277570652725
Cr1F5Rb2,-3.01672798726944
Co3O8V2,-1.71483545603126
Al1O4Rb1Si1,-3.02820063157357
Ca1Cr2O4,-2.75220213171908
Ba1Ge3O9Sn1,-2.17892195034
Co1Na4O3,-1.48335664662232
Co2P2Sr1,-0.934370867583974
Be1F5K3,-3.20346319618395
Fe2O5Sr2,-2.33340011124692
Co1N1,-0.00348533767175319
Rb2Te1,-1.00903482111111
Co1Se1,-0.276653285
Co1Cu1O2,-0.999288141345052
Co1F2,-1.68812709942074
Ge2K2O6Zn1,-1.96491961911568
Nb6O16Sr1,-2.89998861626348
Cd1Cu2Ge1Te4,-0.189102202291665
As1Na3,-0.50523038272207
Ba2Cu1Ge2O7,-2.21296408898652
Ba2Cd1S3,-1.75455262950668
Ca3O7Ti2,-3.33454991697698
Ba2N3Nb1,-1.08182182558842
Cl4Fe1K1,-1.46734346999608
Cu1O7Si2Sr2,-2.81417271565319
Cu1Ge2O7Sr2,-2.22286316565319
N3Sr2V1,-1.21457092308842
Ba2N3V1,-1.12452991975509
Mo1Ni1O4,-1.93302262374212
Ba2Cu1O7Si2,-2.78931480731986
O7Sn2Sr3,-2.57801038707114
Ge2K2O7Zr1,-2.44254516509594
Ge2Mn1O7Sr2,-2.49869369028026
Ca2Cr1Nb1O6,-3.03110336545318
Al1Ca2Nb1O6,-3.21886529752725
O7Si2Sr2Zn1,-3.02088238884594
Hf1S5Y2,-2.05993824563335
Na2O8Si3Zn1,-2.69074173598095
Ga1O3Y1,-2.96949886586059
Cd2Na14O9,-1.43940038379327
Cr1K2O4,-2.01772179753918
Ge1S2,-0.519417988925571
Fe2O4Si1,-2.25613360433479
Cd2Ge1O4,-1.61718668835929
Al1Be1Na3O8Si2,-2.85830525397233
Fe3Na7O8,-1.72823739517968
Ba1O5Si2,-3.18503018586172
Co1F3Na1,-2.29937498964899
Ge3Nb1O9Rb1,-2.21580774020777
In2O3,-1.84404956577725
Cl2Co1,-0.636686200412748
Co1F3K1,-2.26723609647866
Co1Te1,-0.0673961266666652
Al1Ca2Ga1O5,-2.95816260659931
Al1F6Na3,-3.39600631423416
Nb1O6Sc1Sr2,-3.34057732352725
Na2O7Ti3,-2.96917310368445
Au1Cl4K1,-1.15388333957942
Cl4Fe1Na1,-1.38580707305469
Ba2Mn1S3,-1.75943179138886
Ca1Ga4O7,-2.34466971926261
Mn1Mo1O4,-2.28228188220448
Ba1Ga4S7,-1.13820655275779
Ag1Se2Y1,-1.22327863375
Be2Ge1O7Y2,-3.11270055384594
Ba2Cd1Se3,-1.58000388875
Ge2Na2O7Zr1,-2.42977732898788
Cr1O4Pb1,-1.66799352796238
K1O8V3,-2.33031807107366
Cl4Fe1Rb1,-1.48378340249608
Ba1Cr1O4,-2.40441682462905
K2Nb5O15Y1,-2.90737953361658
Ba3Ga3Nb1O14Si2,-2.8555155403175
Ca3Mn1O6Zn1,-2.56048616658949
Mn1Mo1N2,-0.452771082370028
Au1Na1O2,-0.974462633152289
Ag2Fe1S4Sn1,-0.409478315988078
Ga2Ge4O14Pb3,-1.83788585140446
Cu2S4Sn1Sr1,-0.937663757029746
Al1Cl4Na1,-1.92172858430469
Se2Ti1,-1.11985109792875
Mg1Mo1O6Sr2,-2.87285368444392
Cl6Na3Y1,-2.26042748312697
Nb2O5,-2.83172701848482
Mn1O2,-1.75084163965646
Ba1Ca1Cd1Sb2,-0.886890993
In2Mn1Se4,-0.509391674827586
Al2Cu1O4,-2.48552127002886
Na2O4Si1Zn1,-2.38424897877729
Ag1Cl3Rb2,-1.65090179405956
Cl4Na1Sc1,-2.28244050513802
K2Sn1Te3,-0.707836403225198
Be1F4Sr1,-3.87888259150407
Ba1Cu2Ge1Se4,-0.727836416875
Na1S7Si1Y3,-1.76409026199543
S3Sr2Zn1,-1.80828264700668
Ba2Mn1Te3,-1.24826593813218
Al1Fe1S7Y3,-1.72231413359112
Al1Mn1S7Y3,-1.78234675849055
Al1Co1S7Y3,-1.71748728525779
O7Sr3Zr2,-3.36793637051261
O8Rb1V3,-2.33496084899032
Ba1Cu2S4Sn1,-0.964775008279746
Cr1Fe1O8V2,-2.21225876460606
F3Ga1,-2.87222611309833
Be8Na6O11,-2.45955594359105
Al1Ni1S7Y3,-1.71470752484112
F4Fe1Rb1,-2.6772327310874
O8V2Zn3,-2.00536175289225
P6Sn2Sr5,-0.986818763650926
Co2Na4O5Rb2,-1.4394473278209
Cu2Ga1O7Sr2Y1,-2.35719764457887
Ba4Ga2S7,-1.75799742523796
Al1Ca2F9Pb1,-3.73613211170615
K6O5Pb2,-1.41564129341491
K3O7Sc1Si2,-2.89839251585779
Be2K2Na4O5,-1.9525949098308
Ba2Ge2O8Ti1,-2.70015423198587
Ba2O8Si2Ti1,-3.25444857621664
Ba1Ga1O7Y1Zn3,-2.38781205008856
Al1Na1O8Si3,-3.05309037868321
F6Na2Ti1,-3.4202512174381
Mn2O4Ti1,-2.61589551238929
Be3F9Rb1Zn1,-3.27268180729857
Be3F9K1Zn1,-3.27699884622714
Mn2S4Si1,-0.747158642662804
Al2O4Sr1,-3.30242134371643
Ca1Fe2O4,-2.15456240254907
Ba2O4Si1,-3.20127930835929
Al1As3Ca3,-1.07778049035714
K2O17Ti8,-3.1363942822307
S4Sc2Sr1,-2.17583571550763
Ca3In1P3,-1.07919838312569
Ba1Cr2O4,-2.64896032671908
Ba1O4Y2,-3.50078172407357
Co1O6V2,-2.03623044234564
S4Sr1Y2,-2.29926637550763
K1O4Pb1V1,-2.12732573947137
O4Sn2Ti1,-2.27609516014338
Be1Cr2O4,-2.64596149100479
Ge1Mn1O4Zn1,-1.9154365197467
Co2O3Rb2,-1.36347768414395
Mn2Sn1Te4,-0.133869755038675
Al1Na3Se3,-1.14181268500785
Ga1K3S3,-1.24724856350572
Mn2Na2O3,-1.81981432446619
Al1K3Se3,-1.19961459964286
K2Mo1S4,-1.1047709619362
Ba1K1Nb1S4,-1.58953370765049
Ag1Cu1O4V1,-1.45332036542666
Ba1K1O4V1,-2.71488167589995
Ba2S4Ti1,-1.97603462569138
Pb2S4Si1,-0.786043984079062
Ba1Fe2O4,-2.08403733576336
Ba1Co1S2,-1.27127532950668
Co1Ga2S4,-0.568980636579061
Cu2Fe1Ge1Se4,-0.234023136875001
Co1Sb1,-0.17394725
Co1F4K2,-2.4649257437892
Co1Cu2Se4Sn1,-0.2032343946064
Co1Mo1P2,-0.754587298229969
Cl3Co1Rb1,-1.37114358537147
Co1Mn1O3,-1.62259096635677
Co1Rb2Se2,-0.631117901
Co1Cu2O3,-0.955514943824327
Co2F7K3,-2.50456553907648
Ba1Co1F4,-3.04065841192074
Al2Co1O4,-2.75262536363582
Ba3Co1Nb2O9,-2.8110765716563
Co3Rb2S4,-0.759646322894825
Ca1Co1O6Si2,-2.70766110272082
Fe1Rb1S2,-0.908059010756679
In2Mn2O7,-1.90341156443068
Co1K6Se4,-0.93369116
Ca3Co2O6,-2.26089432537672
Co1Na6S4,-1.01096148965121
Ba3Ga2Ge4O14,-2.3679432379262
Au1Co1Na4O5,-1.23604753179419
Co2O6Sr3,-2.18070408810399
Co1Mo1O4,-1.94461199799179
Al4Ba1Se7,-1.10366217958333
Ba2Co1S3,-1.57400373825668
Ca1Mg1O4Si1,-3.2223084528831
Fe1Mg1O4Si1,-2.67000672194228
Mn2Na2Se3,-0.754415677041357
Be1F4Rb2,-3.27520971236063
Co1Mn1O4Si1,-2.33082325609466
Fe1Na3Se3,-0.847554356793563
Ga1Mg1S4Sc1,-1.51044897110287
Fe1Mn1O4Si1,-2.41598575523445
Mg1Mn1O4Si1,-2.82638493069908
Ag7Nb1S6,-0.357313592255724
Co10Ge3O16,-1.48401617753162
Co2K4O5Rb2,-1.30992165371271
Ba1Ca2O9Si3,-3.26683914752725
F3Rb1Zn1,-2.767223771812
Cu1O3Si1,-2.10846413086465
Cl3Mn1Rb1,-1.68101409713009
S3Y2,-2.25134609540802
Ba3Nb2O9Sr1,-3.09858525352725
Ge2K6O7,-1.90765619441009
Ca2N8Si5,-1.33245821451654
Ge2Hg3K2Se8,-0.501112495326587
Ba2F18Zn7,-2.92483025497629
Ba1K4S8V2,-1.41982980280712
Mn3Nb2O9Zn1,-2.41424138963629
Hg3K2S8Sn2,-0.680067156380538
Ag1Rb3Se8Sn3,-0.695560892536907
K2O9Si3Ti1,-2.95985119377967
Ca1O3Si1,-3.29149904652725
K2O19Si8Zn2,-2.82305059586117
Al2O5Si1,-3.20355521679922
Ca1Na2O4Si1,-2.69824950846479
Be1Na2O4Si1,-2.70554469658979
K3Nb1S4,-1.38084371919418
K3Nb1Se4,-1.13222571125
Cl5Na1Sn2,-1.47099168783121
Be1Ge1Na2O4,-2.26929623721479
In1K1Se2,-0.922784469375
In2O5Ti1,-2.355481603835
Al1Na1Se2,-1.06747480646291
Ge1O5Sr1Ti1,-2.84441672164751
In1K1S2,-1.09760720419418
Rb3S4V1,-1.31788662419418
Al1K1Te2,-0.798043299479165
Cd2K1Sb3Sr2,-0.70709953125
Ca2Cd2K1Sb3,-0.6600557225
Ag6Cr1O8Si1,-1.12734547789308
Co1P1,-0.715209630729968
Co1O3Ti1,-2.48800132267165
Co1Cu2S4Sn1,-0.409954192863079
Co1Na1O2,-1.48658280363621
Co1Cr2Se4,-0.413728482857142
Co1F6K1Rb2,-2.66179498097866
Co1Na2S2,-0.899712557946001
Co1K2S2,-0.901223700605343
Ba2Co1Mo1O6,-2.42944877672082
Co1K1O2,-1.4496279709233
Co1Cr1O4,-1.56591712411833
Co1Nb1O4,-2.13189291090845
Ag1Co1O2,-0.852790475298302
Co1O1,-1.15622903390723
Co2Ni1S4,-0.626843511579061
Co1Cr2O4,-2.21257037413846
Cd1Co1Cr4S8,-0.793176350864775
Co2O4Zn1,-1.30413197034092
Co1Mo1O6Sr2,-2.48093592772082
Co1Ge1Na2O4,-1.87063907901925
Co1Ge1O3,-1.69114242641439
Co1K6S4,-1.03003189555031
Cr2K3Na1O8,-2.01585967045716
Cd1Na2S4Sn1,-0.973205299325991
Al1Sb3Sr3,-0.884962786071428
Al2Cl8Co1,-1.50445053045027
Cl3Cr1,-1.38147336671434
Al1F4K1,-3.60652647817074
Ca2Co1O7Si2,-2.93911655567392
F4K1Sc1,-3.87174820192074
F5Nb1,-3.25511595427592
Ag3K1S2,-0.491387605087786
Ca3Co1O6Sc1,-2.91286286610984
Mn1O4Rb1,-1.33415549012115
Ba2Co1O7Si2,-2.92232719484058
Ba1Ga4Se7,-0.877225042083333
Al1Mo2Na1O8,-2.48412828774014
Ga1N5Sr6,-0.679766068476461
Cl4Ga1K1,-1.72742714832942
Na2Se3Sn1,-0.834790013509083
As4K7Nb1,-0.47391519625
Ba2O7Si2Zn1,-2.98282776051261
Cl4Ga1Rb1,-1.74452538916275
K2Te3Zr1,-1.02097956333333
Rb2Te3Zr1,-1.02525734583333
Ba1Be1F4,-3.8898657123374
Ba2Ge2O7Zn1,-2.41637342217927
K2O15Si6Ti1,-3.00343047966532
Ag1Mn1O4,-0.769767688454481
Ba4Cu6O13Y2,-2.07878360106183
Co2K2Na4O5,-1.29894013359014
Al1K1O8Si3,-3.07487199131
Co1F3,-1.94710336268166
Mo3O8Zn2,-2.01574342207923
Mn1Nb2O8Zn2,-2.38281398301861
Ba5N6Ti2,-1.05667530881797
Ca5N6Si2,-1.25842201362008
Ge2N6Sr5,-0.728464727466233
Al2Ca1O8Si2,-3.25972205092539
O8Pb3V2,-1.98914476943071
Mn3O8V2,-2.31227914994114
Ni1O6V2,-2.07685912580883
F9Fe2Na1Pb1,-2.58625767292551
Ba1O6V2,-2.64473880472316
Al1Ca1F6Na1,-3.8243003765524
K2Mn2O15Si4Zn4,-2.43075932380019
Ga1Na1O8Si3,-2.81408208945244
Ca3O5Si1,-3.24930653863635
Be1F4Na2,-3.26555857617539
Ag2Cr1O4,-1.06936687825347
Na1O4Si1Y1,-3.21544294990952
Ba1O9Si3Ti1,-3.1889397186925
Be1F4K2,-3.29055132450349
Ba2Ge1S4,-1.59906769907906
Pb1S4Sc2,-1.68246556086477
O4Pb2Sn1,-1.6106593732666
In2Pb1S4,-0.710883766221918
O4Si1Sr2,-3.25814554121643
Cl4Rb2Zn1,-1.87288380392521
Co2O4Si1,-2.06493736426949
Cl4Hg1K2,-1.53102626142039
Cu1F4K2,-2.48793447950349
Ga1K1Na2O3,-1.85231228776279
Ba1Cr1F5,-3.47885846902222
O4Sn1Sr2,-2.64457628112375
In1P3Sr3,-1.0572739999114
Mo1N3Na3,-0.527567458369351
Ga1K6Na3Sb4,-0.480502700539639
Al1Ba1F5,-3.99677198866508
Ba1Cu1Na2O8V2,-2.3171028693564
Ba1Te4Y2,-1.55973767333333
Fe1K3Se3,-0.887226799285714
Cl4Co1Rb2,-1.61586340678236
Hg2Mo1O4,-1.45236267799251
Ag4Ge2Hg1S7,-0.362595851647126
N4Zr3,-1.59580048841057
F10K1Y3,-4.23514493687936
Pb1Sc2Se4,-1.36806130607143
K1O4Sr1V1,-2.7299726880428
O4Ti1Zn2,-2.31294526997161
Ba1F5Ga1,-3.46984153187936
Mo1Rb2S4,-1.12665011265049
Ga1Na3Se3,-1.02458084000785
Al1Na3Te3,-0.852944444650705
Al1K6Na3Sb4,-0.478058638396782
Ga1K3Se3,-1.08724724428571
Ba3Ga1P3,-1.0544771299114
As3Ba3In1,-0.983293103571429
Ga1K3Te3,-0.882015896785713
Al1Ca3N3,-1.11586192764722
Mo2O9Zn3,-2.00310696806491
Sc2Sr1Te4,-1.37337810119047
Ba1Sc2Te4,-1.40196852690476
Ba2S4Sn1,-1.59775358577209
Mg1Ni1O4Si1,-2.58486143594562
Ba1O9Si3Zr1,-3.2852111087792
Ge1Mg1Mn1O4,-2.33924908248479
Na6S7Sn2,-1.10433986446039
F3Ni1Rb1,-2.36739566647866
O9Rb2Si3Sn1,-2.70518752831733
Ag1Mo1Na1O4,-1.85407295205238
Ca2O9Pb1Si3,-3.00246403952725
Ba1O3Ti1,-3.28712926361784
Cl4Mo1,-1.09660284282863
O9Rb2Si3Ti1,-2.95270570877967
Na4S8Sn3,-0.943497802737804
Ge2Na6Se7,-0.898637088673992
Ge1O3Sr1,-2.57757234819392
Mn4Nb2O9,-2.48988501611708
Ag8Se6Sn1,-0.164372319456747
O8Si1Sn6,-1.83781008687582
K2O9Si3Sn1,-2.72396508865067
K6O7Ti2,-2.39748699458159
Hg3Rb2S8Sn2,-0.685389537380538
K3Na1Se8Sn3,-0.809454416093683
Ge2Hg3K2S8,-0.675555858467044
Ge1O3Pb1,-1.76063599986059
Ba2N8Si5,-1.26048911584987
Na6Se7Sn2,-0.924218386254153
K2O9Si3Zr1,-3.05924513452725
Cr2Hg1O7,-1.31965852779694
Mn1Na2O2,-1.7157995398012
Mo3O10Rb2,-2.28895930158583
Al1Ge1O5Y1,-3.00324378304922
F5K2Y1,-3.70812489351944
Cr1Te3,-0.129575133437498
Ba1Ge2O5,-2.26776444929922
K4O3Zn1,-1.39837886064203
F5Fe1Rb2,-2.78316668195694
Ca1O5Si2,-3.12011148179922
K2Mn1Se4Sn1,-0.810548528830537
Ba1O10Sc2Si3,-3.37591469679922
O10Si3Sr1Y2,-3.41962343398672
O5Si2Sr1,-3.04478851336172
Ba1O5Ti2,-3.30155531649579
Ge1O5Y2,-3.17339146492422
As3In2K3,-0.450723646875
Ga1K1Te2,-0.701458012291665
Ca5Fe1O18Si6,-3.16161932180773
Ba2Cd2K1Sb3,-0.7174462490625
Mn1O7Si2Sr2,-3.08914287444693
As4Nb1Rb7,-0.420817961666667
Ca2N3V1,-1.28833768558842
Ba1Cl4Zn1,-2.10089921916275
Co1Na6Se4,-0.938049291373626
K2Mn1O7V2,-2.3769230865777
Ba1Fe1K1O3,-2.12867415267508
Ca2Fe1Nb1O6,-2.82985614636868
Be1Cr1S7Y3,-1.74514141067446
Ge1Na2Se3,-0.805154583200549
Cu1Fe2S3,-0.429884190756679
Ba5Nb4O15,-3.09960503117422
N3Nb1Sr2,-1.15045932433842
Fe1Mo1O4,-2.08805718198821
Co2Mn3O8,-1.66592783096439
Na2O7Si2Zn2,-2.44879846098881
Nb2O8Zn3,-2.27398038900231
As4Na8Ti1,-0.608892210430727
As6Ca5Sn2,-0.894948751054031
Na8Sb4Sn1,-0.473473948743414
Mn5O16Pb3V2,-1.98001474444956
Ba1N7Si4Y1,-1.3593562059542
N7Si4Sr1Y1,-1.36721783980035
Ga1In1O7Zn4,-1.77551657470394
Cd4K6Se13Sn3,-0.803164868098216
Co2K6O5,-1.16858912140501
K8Sb4Sn1,-0.461740606680862
Al2O8Si2Sr1,-3.27398803631
Nb2O6Pb1,-2.55638365169695
F6Ge1Na2,-2.96505975386925
Ba6Hf5S16,-2.02040451552643
Fe2Ge1S4,-0.44354265157906
F6Na2Si1,-3.3508727683137
Be1O4Y2,-3.53803559300215
In2O4Sr1,-2.20950556907357
Pb2Se4Si1,-0.531193850357143
Mn2O4Si1,-2.56027008149125
Ba1S1,-2.22464121200668
Al2Be1O4,-3.19705898193072
Al1Ba3Sb3,-0.916932665714285
Al1Na1O4Si1,-2.99752841990952
Ba1O9Ti4,-3.27412555593242
Ni2O4Si1,-2.05960316627005
Al1Ca3Sb3,-0.849233150714286
Fe1K1Na2O3,-1.69021028753626
Ge1Pb2S4,-0.637254418721918
Mn2Na2S3,-0.960260789118509
Fe1Na1O4Ti1,-2.44320252843817
Ba2S4Si1,-1.77719356479335
Ca1Ga2O4,-2.44019384907357
Ba2F18Ni7,-2.42381610016148
Cr1O4Rb2,-2.01206278361061
Ge1Na1O4Y1,-2.72523188240952
Ba1O9Si4,-3.11108718806491
Ba1S4Y2,-2.31015069550763
Cl4K2Zn1,-1.85103393678236
Mn2Se4Si1,-0.406467207512315
Na1O4Ti1Y1,-3.19761692295042
K3Mo2Na1O8,-2.32444557377726
Ag4Cd1Ge2S7,-0.439587723792393
Ca1S4Y2,-2.27346686229335
F10Pb3Zr1,-3.13419245259365
Ag3Fe1O8V2,-1.55771387846525
F10In3Rb1,-2.84253043045079
Ag1Mn1O4V1,-1.88473480050164
Mn1Na1O4V1,-2.32784684562331
Ga1Na3S3,-1.210542067085
In1Na3S3,-1.16306888422786
Al1K3Te3,-0.944950087142856
Na2O3Zn2,-1.62499336204851
Ag1Cd1O4V1,-1.63780578589995
Fe1Na3O3,-1.70996122158649
Ag2Mn1O8Sr1V2,-2.08310380677222
Ba1Se4Y2,-1.99126064357143
Ag2Ba1Cu1O8V2,-1.87225702244902
As2Co2Sr1,-0.623374676
As1Co1,-0.307414762500001
As2Ca1Co2,-0.623370422
Co1Cu2Ge1S4,-0.390094111381678
Co1Fe2Se4,-0.254703387142858
Co2Ni1Se4,-0.289430081428571
As2Ba1Co2,-0.615176334
Cu2P2Sr1,-0.644871421583974
Co1F4Rb2,-2.42616343664635
Co1F6Zr1,-3.21941566309833
Ba2Co1F6,-3.30957361497629
Co1F6Na1Rb2,-2.69767121156383
Co1Rb2S2,-0.867691198605343
Co1K2Se2,-0.659031434
Cl4Cu1Rb2,-1.54244085821093
Co2Cu1S4,-0.575825254436204
Co2Ge1O4,-1.45810374534092
Co1Fe2O4,-1.64232655961131
Co1Na3O3,-1.56675504173242
Co1Cr2S4,-0.699011083721919
Co2Na7O6Rb1,-1.31966627281909
Co1F11Na1Zr2,-3.48061420741959
Co1In2S4,-0.56372672515049
Co1O3Y1,-2.50325609441439
Co1O5Ti2,-2.77945239611275
F4Fe1Na1,-2.65492452622935
K1Mn1O4,-1.32395182678781
Cr1F4Na1,-2.98290991497935
Fe1N2Sr2,-0.653848011337402
Fe2Ge1Se4,-0.119063016071429
Fe1Na3S3,-1.03329488387072
Mg2O4Ti1,-3.11687833223352
Co1Mg1O4Si1,-2.58823365530248
Ga1K1S4Sn1,-0.943802224700662
Ga1Ge1K1S4,-0.933052893721918
F5Hf1Rb1,-3.85603437116508
Al1As1,-0.4878186225
O3Si1Sr1,-3.27669123919392
K4Se8Sn3,-0.820518438703573
F4Hf1,-4.09584638230488
Al6F21Na1Rb2,-3.69451136708683
Ba3Cr2Mo1O9,-2.72955719209515
Ag8Ge1Se6,-0.161005441333333
Ba1Mn1O3,-2.37998188063629
Nb2O9Zn4,-2.17275208152725
K2Mo3O10,-2.28391601191917
Mn2Nb2O9Zn2,-2.33559868248884
Na6Se7Si2,-0.977466081673992
O7Rb6Si2,-2.30026266641009
N8Si5Sr2,-1.29988615284987
Ag1K3Se8Sn3,-0.694044218536907
K2O21V8,-2.30749515050744
Cl6Na1Nb1,-1.6645788608833
Ge1Na1Nb1O5,-2.42320192096818
Na1O6Rb7Zn2,-1.36043634507026
Ba1Ge2S5,-1.01452459657085
K2O7Zn6,-1.60103232707675
Cr11K3S18,-0.978010484601263
O5Ti1Y2,-3.6625683172725
K3S4V1,-1.31523738513168
In3Rb1S5,-0.895797382970383
Co4Nb2O9,-1.90738428171011
K3O4V1,-2.23291342391245
Ba1Fe1O10Si4,-2.94549442701261
Ga1Rb1S2,-1.19484435763168
Co1F3Rb1,-2.400484392812
Cu1O5Ti1Zr1,-2.77295334842088
Ba1O10Si3Y2,-3.42048523742422
Cl5K1Pb2,-1.60175888507445
In1Rb1S2,-1.10368176919418
In1Rb1Se2,-0.9329071690625
Mo1O3,-2.16297638628407
Nb1O5Rb1Ti1,-2.9074999735225
Fe5Na3O9,-1.73259869544323
Na2Ni1O10Si4,-2.70216293423109
Na2Nb4O11,-2.75002024390409
O5Si1Y2,-3.59626015679922
Cu1Mg2O8V2,-2.33276128327843
Co1Na2O10Si4,-2.71014049131921
Al2K2O10Si3,-3.02660400081103
K4O9Si3Sr1,-2.76615503928875
Ba1K4O9Si3,-2.74148494517111
Na8O18Si6Sn1,-2.64112203089339
Ga4O9Sr3,-2.5669511476818
Nb1Rb3S4,-1.38852955075668
Ga1K1S2,-1.19683530606918
F12Fe2Pb3,-2.54212421232784
Fe2O7Rb8,-1.4837043672341
Na8O18Si7,-2.6937269038676
Ga10Ge1O20Pb3,-1.98159655978162
Mn3O10Sr4,-2.49448841473077
Ba1Ge3K4O9,-2.14052889517111
Fe1Mn1O5Y1,-2.45473761031499
O5Sr1Ti2,-3.17421852712079
Cd3Rb2Te4,-0.695718514814813
Hg3Na2S4,-0.620446201683948
Cu1Mo1O4,-1.77797360864478
Ga2N4Sr3,-0.698918053486002
Hf2K2O5,-3.1416598729882
Mo3Na2O12Zr1,-2.47429018345824
K2Na3P3Si1,-0.550238680214973
Ge1P3Rb5,-0.397225133542201
As3Ge1K1Na4,-0.467159845100732
Ge2K2Se5,-0.704617174444444
Cr1F6Na1Sr1,-3.38082836923759
Na2S5Si2,-1.10489658075223
K3Na2P3Sn1,-0.523554152548257
Ba1N10Si7,-1.25941677574639
K1Na4Sb3Sn1,-0.449099793639755
Na4Se4Si1,-1.01509885010073
Ga3Rb1S5,-1.0255167852852
Cd3K2Se4,-0.853524808611111
Cu3Fe4O24V6,-1.92786312652745
