composition current_knownFE ML_stability heuristic_stability
N1S6Tb3 -1.57093854167 0.215301822267 0.50181089505
F1Ti5Te7 -0.968703820513 0.443684490512 0.244010249857
N6Mg7Pt1 -0.682051964286 0.376031902106 0.263657139398
O4Pd1Dy1.33333333 -2.25530719676 0.464458330827 0.2398577041
Si3.75Cl2Ta1 -0.678786981481 0.546724552797 0.229194273786
F8Au2Pb1 -1.38476421212 0.379894398541 0.26205344069
O7Fe3Br1 -1.13445740094 0.361598768603 0.26951575313
F8Pd3Ba1 -1.84604 0.311920777672 0.30052195961
N6Ce3.5Ir1 -0.808173321429 0.406720667376 0.252739748661
O9Pm1Pa3 -3.00802293034 0.242848277874 0.39778972
S5.5Cl1Ca2 -1.19397078922 0.449394416986 0.24220173517
O7Cd1Ce3 -2.70082587676 0.216532879964 0.49247552636
O7S4W1 -1.19707392785 0.217235722951 0.4880383604
O4.5Fe3Nd1 -2.35659306572 0.430568785488 0.24603811893
O9In5Er1 -2.01902710071 0.335400316743 0.28293701943
N2.5La1.5Bi1 -0.799503575 0.344549982488 0.27735946979
O5Cu7Dy1 -1.72738026218 0.281280420774 0.33102511451
F8Mn1Au2 -1.49790947923 0.30883895253 0.30183033068
Si1.33333333Cl1.33333333V1 -0.861792925211 0.345323604544 0.276185553629
F8Sr2Tc1 -3.060957125 0.338560227087 0.28002080049
O9Ni1Tc4 -0.982064802159 0.447647423855 0.241378749921
P1Se5.5Sm2 -1.16669894265 0.251702632377 0.37538897333
S9Rh1Ac5 -1.24995414444 0.250481295531 0.37732642423
P1Ca2Br1 -1.15367146875 0.262589327647 0.35546739766
F3.66666667Te1.33333333Cs1 -2.06737073296 0.298348003718 0.31012147016
O5.5Sc1W2 -2.40328769118 0.25893719257 0.36126458246
S1I7La1 -0.689459444444 0.352736072767 0.271500839083
O9Er1Ir5 -1.95519374654 0.28821798498 0.32056590208
Se4.5Er1Ir2 -0.781880735417 0.499505249929 0.232586602493
Si7Cl5Nd1 -0.949287125 0.575063577191 0.22520928974
O4.5Sn3Tm1 -2.26993685836 0.345657291131 0.27489622165
S8Ru1Ac4 -1.20857453953 0.344511520675 0.27558212608
Br9Rb5Pt1 -1.18459191667 0.283928058816 0.32497557857
N7Br1Np5 -0.939503423077 0.495837075766 0.232842847933
F9Mg2Pa1 -2.8828865 0.483169557921 0.23448892979
Na5Br9Tc1 -1.16369651667 0.35017517062 0.27191119454
N1O6.5Cr2 -1.39881751833 0.405182627289 0.25064089697
Cl1As5Sr4 -1.15304642083 0.477309654887 0.23519127731
O7Ru4Cd1 -0.927231145833 0.418650790482 0.246732900477
H6Li1F7 -1.74528046429 0.429766591732 0.24403039649
N1Sc5Te9 -0.881109022222 0.307280471569 0.300142113358
S1As2.66666667Pr1.33333333 -1.09022352022 0.383312525264 0.25743890979
O4Br1Lu1 -1.71842494633 0.657210178532 0.21993420811
Si7Cl5Pr1 -0.952393490385 0.634174601292 0.220896846385
S9W1Ac4 -1.19821864881 0.369064875017 0.26262804062
As1Se4.5Pu3 -1.2181171489 0.267886280181 0.34417083278
Cl5Sn7Pm1 -0.881797057692 0.392553021307 0.253502729288
S9Pm5Eu1 -1.46962124444 0.383509390093 0.25649179773
O9Te1Re5 -1.300922025 0.218951585512 0.46435104818
O1.5Sb1U1.5 -2.06508065252 0.386478453631 0.25518747895
O1Si2Ba5 -0.855224859375 0.309042503788 0.296919358925
F8Y1Ag5 -1.81579188095 0.217456338814 0.47014042813
Mg3Cl9Br1 -1.29445073077 0.236262316543 0.40332084428
F9Co3Lu1 -2.36701007692 0.209250792639 0.51333723186
S5.5Pd1Ac3 -1.18444373099 0.296624813594 0.30772026528
F8V1Hg6 -1.57091536667 0.211781188547 0.4991454785
H8O5Ti1 -1.32463928869 0.30067814759 0.30364741683
Se8Tc1Yb4 -1.29062889423 0.29192744484 0.31202936115
F9Ni3Tm1 -2.28236669231 0.231866880118 0.41469630445
Li3S1Te4.5 -0.658835630719 0.410841656191 0.247080133936
F8Mn1Sr2 -3.1708558656 0.346382063079 0.27147551657
Se5.5Nb1Lu3 -1.36770177467 0.25209570207 0.36752088253
Be1Se7Lu4 -1.39610900781 0.259515842611 0.35447557864
S5Sn6Ce1 -0.694068997685 0.48744792686 0.231967804335
N1As5Eu4 -1.00521205 0.377581901244 0.25774143501
N1Sb3Tb2 -0.941933659722 0.427976731078 0.242386684588
F8Rh2Pb1 -1.76591781818 0.280963399525 0.32370137754
B3O2.5Sn1 -1.57464852885 0.206938837186 0.52401451717
O4Ni1Cs6 -1.07687998365 0.319395277142 0.28756762643
Li8O5Ge1 -1.82789572321 0.234714652605 0.40502114965
H8O5Te1 -1.0327306369 0.457388424201 0.23634114688
O5Se3Os1 -0.669881626736 0.28108475712 0.323292698344
S9Pm5Bi1 -1.21984211759 0.246480924279 0.37693885881
Cl7Lu1Hg4 -0.813365604167 0.364296882326 0.262342876773
F9Nd1Pt3 -1.96673584936 0.227219659144 0.42735483301
Cl6V1Ge8 -0.537902675 0.369602929686 0.260054738989
F5Ir1Hg2 -1.288232625 0.214109688477 0.48065440688
Si3Cl2Mn1 -0.722582253592 0.377930851702 0.256576770139
Li1F8.5Np1.5 -2.90591069318 0.310808385627 0.29312676746
H9O5Hg1 -0.9878032875 0.510965616586 0.22799619672
N1S6Lu3 -1.5462146375 0.205807021925 0.52733987481
Cl9Rb5Os1 -1.43372335 0.291468151981 0.31041818862
N2.5P1Sr1.25 -0.557194134769 0.407049963552 0.246992964933
O9Eu5Ac1 -2.95805638565 0.209232971084 0.50540759004
S9Pd1Pu4 -1.25314047321 0.264071031112 0.3448500064
O6Rb8Pu1 -1.44043684198 0.560067850503 0.22320589634
F5Co1Ir1 -1.46879535714 0.216953155784 0.46540587337
Ti3Se4.5Sm1 -1.34897594301 0.343071018864 0.27157889753
N8S1Nd6 -1.2089885963 0.243915750165 0.38031262329
O6Na8Ir1 -1.27978668333 0.397378273804 0.24955996608
O2S1Ni1 -1.34281017596 0.295771503885 0.30569776627
O7Pt1Np2 -2.4677587254 0.240803728276 0.38684006639
O9In5Dy1 -2.01121084902 0.316114181629 0.28820601129
O5Pb1Ac2 -2.58514521957 0.322239081663 0.28393551147
S9Pm5Dy1 -1.50711068704 0.398528657221 0.24899858963
H9O5Cu1 -1.09710024887 0.620946186614 0.21899805039
Si2S1Y1.33333333 -1.0692555334 0.407211853683 0.24613578889
N1F7Ag4 -1.03212658333 0.436648001099 0.23887756359
B1F1Se1 -1.1814085 0.359146778743 0.26291031009
O5Cd1Cs8 -1.00110664583 0.354516743156 0.26492505013
O5Cu7Er1 -1.73639901413 0.272261668824 0.33148474153
Se7Er3Ta1 -1.36902584186 0.266551320597 0.33923053054
O8Na1Co5 -1.29584241209 0.533572373499 0.22456778069
V1Se5.5Ho3 -1.41185809046 0.262543412505 0.34490079992
S7Cd1Ac4 -1.27850730787 0.304355754511 0.29644676691
O3Ge1.5Pr1 -2.36804227649 0.207997907293 0.5059273372
O5Rb9Cs1 -0.927917313889 0.333579835462 0.275503519541
Mg5S1Se7 -1.0018281015 0.24551686155 0.37407551952
F8Al1I5 -1.6651604881 0.211122069419 0.48862610797
F6Pt1.5Bi1 -1.69401315441 0.218498114792 0.45286179336
F8Tc1Ba2 -3.021982125 0.335920284617 0.27406517955
Be2O3.5Rh1 -1.97390075962 0.341252576189 0.27086813347
O9In5La1 -2.04185744349 0.420675452693 0.24161848397
O4.5Sn3Er1 -2.26833565298 0.337637288552 0.27290552643
H1O7Co5 -1.29628773516 0.34093631162 0.27093353604
F9Nb1Ba2 -3.133091625 0.380932267867 0.25345614354
Li7O5In1 -1.81009645192 0.305798987595 0.29455738266
F1Sb1U1 -1.663157 0.236292693099 0.39403823558
S2Sn3.75Ac1 -0.6365878107 0.573771602336 0.22076990254
Fe1Se9Pm5 -1.17342939375 0.289573378602 0.30901136052
F5Na1Ti2 -2.91259514236 0.237877456586 0.389455536
Ge1I1Gd1 -0.651238181373 0.390130872905 0.249944824753
F9Mn1Cs5 -2.51298374588 0.384341439684 0.25180638809
S6Bi1Ac3 -1.14345919167 0.283768707484 0.31522064059
O7Fe6Cd1 -1.46013684714 0.215293200148 0.46432669578
O4.5Ag1Ce2 -2.48156831839 0.336787121612 0.27280555994
O4Tc1Th1 -2.57152008673 0.491538772628 0.22848404027
Li1Br1I2 -0.7754070625 0.293796022529 0.30446107497
H9O5Ag1 -0.977799941667 0.602241458104 0.218757860303
O7Mg6Eu1 -2.86134138974 0.211059535527 0.48528898571
O9Rh5Ac1 -1.18636971272 0.952955712926 0.21014295968
O5Cu7Tm1 -1.74293365803 0.270860070503 0.33098105009
S1I6Eu1 -0.657452875 0.285118897643 0.313014872378
O9Ta3Tl1 -2.44130267308 0.210591694187 0.4869855876
Mg3P1Te4.5 -0.621469705882 0.430833671565 0.238572184334
O7Zn1Ru4 -0.996484354167 0.406318459042 0.244679947663
F1.33333333Ge1U1.33333333 -1.77554138543 0.212403825953 0.47711944371
Cl1Br6Sr1.5 -1.20058407353 0.300486830927 0.29768155032
F9As1Br2 -1.43814397917 0.220554801398 0.44034304967
F1Sb1Pa1 -1.75697469444 0.23488657411 0.39498669537
N1.66666667Se4Ho1 -0.697143496526 0.353722884847 0.263229508096
Cl1Br7Ba2 -1.38905945 0.239689482424 0.38335188767
Mn1Se7Lu4 -1.36621667448 0.270819531523 0.33004367997
Se8Lu4Pa1 -1.41118209615 0.221132942796 0.43667991726
O5Cs7Au1 -0.971091169872 0.648344998351 0.215794450308
F9Ir2Ac1 -2.18264202778 0.246385025144 0.36824115177
Si1.5S1.5Nd1 -1.29776360417 0.289778386439 0.30646418623
N2.5Lu1.5Ir1 -1.13111405 0.377212234618 0.25288415308
O5.5Lu1Re2 -2.23333684447 0.525487755077 0.22337672382
O8In4U1 -2.03857299206 0.311785969301 0.28658075238
S1Cl8Pa2 -0.909036051768 0.329877341979 0.274543797632
O5Pd6Te1 -0.485830621528 0.379726282652 0.251387193321
Cl1Se7Np3 -0.96730545202 0.46827557679 0.23008724141
S1Se3.5Eu1.5 -1.14177554543 0.212227222518 0.4706157374
S8Re1Ac4 -1.21197218376 0.328624694193 0.27496186704
Se8Pm4Pb1 -1.11999971154 0.297610981859 0.29768205249
N3Tm2Ir1 -1.22079016667 0.366347500888 0.25608344252
O4.5Sr3Au1 -2.07900852206 0.297435086979 0.29777123471
F9Eu2Yb1 -3.13697697917 0.292267782474 0.30236822672
Ge1Se4Lu4 -1.40918184722 0.220146647775 0.43504061408
Cl9Sm2Ir1 -1.100120875 0.357094519619 0.25969257019
S1Cl8.5Er1.5 -0.861168006313 0.364801476123 0.256340635027
O5Ba1Tl8 -0.866540669643 0.780974564305 0.210564718337
N3Ho2Ir1 -1.16686733333 0.341458951288 0.26692864616
O6Te1Cs8 -1.20156781667 0.288374924819 0.30553906497
O5Pr2W1 -3.18673676106 0.249179406476 0.35911930413
Br8Cs4Os1 -1.17144414103 0.323128756109 0.27745520525
S1K3I9 -0.692801711538 0.316485404802 0.281937603193
Mn1Se8Ac4 -1.17660909461 0.292318417593 0.30153499653
F8Mn1Ba2 -3.1318808656 0.343742120608 0.26551989563
Be1S7Pm4 -1.33762220602 0.465294590911 0.22972475868
O9Sn1Os4 -1.03099288393 0.31496086093 0.2828886514
F5V1Cs3 -2.64889208333 0.307526125029 0.28803889321
N2.5P1Ba1.25 -0.550364973684 0.38911276758 0.24700517261
N1.66666667Se4Lu1 -0.661197046544 0.302997510419 0.291730249092
S2I7Sm1 -0.562035725 0.417253320086 0.239012820943
N1Y2Sb3 -0.954705916667 0.392169347921 0.245855645373
O8Sb4Hf1 -1.86836727885 0.232171930284 0.39421687656
F9Sb1Au4 -1.2830210558 0.243950889216 0.36764971737
O9Pm1Eu5 -2.99446169585 0.205646860298 0.49813107307
F9Cr1Pt3 -1.50975258654 0.207353456672 0.48840555641
C1F9Br5 -1.01826211389 0.309063429336 0.28619847347
S1Te4Pr1.33333333 -0.966418200156 0.338225611727 0.267560457354
O9Tc4Pt1 -0.8316979375 0.424312932933 0.23686831447
O7Br1U1.5 -1.97081251021 0.273404772908 0.32117708715
O8Mn1Dy3 -3.14698648684 0.36947688483 0.25322911978
O8Mn1Tb3 -3.13245800782 0.38400536385 0.24810741738
S8Pt1Pu3 -1.141357864 0.291292882605 0.3008881565
S9Ti1Ac5 -1.41336137222 0.287307147331 0.30477824679
Si2Pr1Ir2 -0.698683866667 0.310192492798 0.284820187058
V1Se9Pm5 -1.22665862533 0.28508306456 0.30680579219
Li3Cl7Pt1 -1.09510340909 0.330898683235 0.27098735796
Se7Sb1Yb3 -1.20437508665 0.24498330258 0.36402886469
F8Pd3Cd1 -1.39216258333 0.242202771528 0.3696655317
P1Te9Pm5 -0.871662611111 0.255409346624 0.345744461259
C1Se8Pu5 -1.26045207589 0.281421794883 0.31049155232
O9V1Rh5 -1.21200636112 0.337560958329 0.26695526669
O7Rh3Ta1 -1.38514543182 0.478004252093 0.22651542147
O9In5Lu1 -2.0296799577 0.324747459753 0.27413298836
Se8Pm4Re1 -1.11229971154 0.360700283357 0.25557633229
F8Mg1Hg6 -1.6849941 0.22216463411 0.41896770942
O6Cl1Cr1.5 -1.11003914772 0.592306125115 0.21570439081
H1O5Cs9 -1.01691084722 0.409193281655 0.23943362349
Li1F9Pt4 -1.33986453571 0.444009464763 0.2316959919
N2.5Er1.5Ir1 -1.07267165 0.435654634618 0.23331767888
Cl2Sn1U1.5 -1.03065874074 0.292578582457 0.29803031074
F9Y1Ir2 -2.15938486111 0.224481197992 0.41064809338
C1O1.5Pb1.75 -0.830249073529 0.263333604969 0.332054569401
Be3.5F1Sb2 -0.755873358974 0.532403494175 0.219815168407
N1F9Hg3 -0.992168307692 0.457889482069 0.228932165498
N1F7Th1 -2.31567090741 0.286150767817 0.30375490653
S1As3.5La1.5 -1.05706577199 0.349934711807 0.25964791582
N1O4.5Ti1 -1.47339148718 0.302882104333 0.28860453376
Li1O4.5Pu2 -3.18449742625 0.456549452103 0.22907724668
Li3Se1I9 -0.570907442308 0.336067612776 0.26656474099
F1Si2In3 -0.65280425 0.328089356102 0.270884818092
Na5Cl9Os1 -1.34123718333 0.305160151942 0.28661788686
N1Sb5Eu4 -0.831884890278 0.462370644538 0.227919527442
O5Mn1Cs8 -1.1227020863 0.29918681427 0.29138361035
Se8Ir1Pu3 -1.04474192187 0.344953493236 0.26158232378
O9Ni1Os4 -1.03256163252 0.393847364824 0.24283960096
P1Se7Yb3 -1.16128117614 0.26467700907 0.3285967777
O9Al1As5 -1.52159451667 0.291871509861 0.29724509251
F7Se3Ag1 -1.38342621378 0.214319966644 0.44438863238
N1I6Tm1 -0.60493034375 0.361128288267 0.253933133062
N8Re1Np5 -0.836972482143 0.394705816418 0.242281781437
S2I7Er1 -0.539648975 0.412734104441 0.237275156732
O9Zn1Os4 -0.978584598214 0.633268057721 0.212467763226
S2I7Tb1 -0.523646180556 0.417916159719 0.235870858226
O4.5Co3Lu1 -2.0546297474 0.535431979962 0.21868088117
N1V1.5Br4.5 -0.533291892857 0.379059419721 0.247092691866
O3.5Te3Tl1 -0.790677338889 0.47065736481 0.226003706411
O6Fe3.5I1 -1.46867384733 0.323700708061 0.27233329898
Ge1Pm1Ir1 -0.511043787037 0.30318264374 0.286595930688
O5.5Er1Re2 -2.21453768508 0.474009819432 0.22542419421
Cl7Mn1Ge6 -0.653526066272 0.333210180578 0.266594183269
O9Zn1Tc4 -0.9247213125 0.815336638512 0.20698268881
Cl5Sn7Ho1 -0.885190903846 0.386720783836 0.244112955304
N8Pt1Pu5 -0.903971870536 0.2750841792 0.313241253324
Li5Cl9Os1 -1.34326518333 0.301913649697 0.28713977044
O8Cr1Se6 -0.862071711147 0.375364350186 0.247785585723
O1.5P1W1.5 -1.27179510937 0.205863988622 0.47991622639
Se9Sm1Lu5 -1.57915562708 0.223703899073 0.40640308968
N1As3Th1 -0.724261525 0.330145058492 0.267561604262
P1As2Pm1 -0.5438153125 0.298791210793 0.289144307479
O8Fe4Pb1 -1.47796159978 0.320343321571 0.27344586831
S4Te1Cs4 -0.876934049383 0.243520846157 0.359197038427
N1O6Cs7 -1.00514535516 0.447954937742 0.22856018279
N5Mg6Ir1 -0.653434270833 0.473239463102 0.224688387386
O1Sb1Ta1 -1.41471620278 0.367243151421 0.24997708771
Mg1S7Pm4 -1.40012462269 0.435206632579 0.23088031257
Cl3Sn5Ta1 -0.548580847222 0.383552430349 0.244168975166
O5K9Ag1 -0.992461375 0.436713631831 0.23046760131
Se8Pm4Os1 -1.0637285 0.334479309047 0.26444327976
Si7Cl5Y1 -0.947687105769 0.400796528355 0.238860697761
O9Ge1Os4 -1.02448403869 0.296793608894 0.29003564766
F7Cs1Eu2 -3.11760813333 0.256857419714 0.33627110058
O9Sm1Pa3 -3.01294985466 0.226203997599 0.39712263305
F8.5Tc1Tm1.5 -2.88890205682 0.394797335247 0.2402282915
S9Pm5Er1 -1.50638190648 0.367990026643 0.24914425476
S9Mo1Pm4 -1.1825510119 0.470870471343 0.22443989901
N1Sb3Dy2 -0.948460972222 0.421449418578 0.233147895828
Co1Se7Lu4 -1.36621667448 0.241006959359 0.36192159312
O9Tm1Pa3 -3.05698006785 0.228053204872 0.39116110824
O7Fe6Ba1 -1.72174661232 0.226731047441 0.39439297658
N1Zr1Te3.5 -0.613581636364 0.537457018106 0.216637783679
Li1Se8Pm5 -1.32136741071 0.302403887901 0.28428256861
N8Pd1Np5 -0.795729196429 0.379388845415 0.244448097361
S3Se4.5Nd1 -0.61968969281 0.295088024328 0.289907589926
O5.5Au1Pu2 -2.48482661875 0.241782645712 0.35894594207
P3.5Se1Er1.5 -0.926229942708 0.287768457004 0.296236048032
O4.5Y1Pt3 -1.33038476471 0.516353410888 0.21830604471
S4Cs4Re1 -0.855321345679 0.323322281335 0.269231237561
O7Mg1Ru4 -1.21218422917 0.777574596047 0.20580986122
N7As1Np4 -0.742680583333 0.350151910797 0.254972682645
S9Pm5Tb1 -1.50850751852 0.365864414603 0.24871967705
O4.5Co3Ho1 -2.02907067095 0.622112360938 0.21054007037
O9Co5Rh1 -1.19410798274 0.374260730146 0.24556265224
Be4O7Cr1 -2.37116561142 0.253130045488 0.33851367887
Br8Rb5Au1 -1.28919351786 0.243564253035 0.35433746956
Be3.5O6As1 -2.17297976786 0.293983787625 0.28953148763
N9Pb1Np5 -0.742680583333 0.600449148986 0.211254538305
O6Ge1Te8 -0.741895938889 0.276058750896 0.306932199411
O5Nd2Re1 -3.05904362358 0.222217140909 0.40228763565
F8Mo1Ba2 -3.17280831818 0.231199127149 0.37863583326
As8Se1Yb6 -0.962820177083 0.281325379491 0.300822809917
F9Ta1Pt2 -1.56526651042 0.227485560845 0.38733300601
F5Sr1Pd1.5 -2.294069 0.284466205817 0.29710053832
O8Si1Os5 -1.18320978571 0.304366980561 0.28026811681
O9Co5Br1 -1.03135789752 0.277866329942 0.30403937525
O5.5P3Te1 -1.59407245395 0.213252714319 0.43161465029
O9Fe1Rh5 -0.860135871619 0.417486238813 0.231937756691
Mg2Cl9I1 -0.960257958333 0.369234169391 0.246158338367
Cl8Lu2Pt1 -1.07789570455 0.277127287414 0.30472501969
F5K1Ti2 -2.92086909722 0.229603501726 0.3809722114
O9Co5In1 -1.29461562657 0.395172903126 0.23759443165
Cl1Se3.5Cs2 -0.931047369391 0.4909994957 0.219756545939
Se8Te1Pu3 -0.960243125 0.258514585728 0.32786888444
O8Ni3I1 -1.16633332839 0.408805510241 0.23394288697
Se8Tm4Re1 -1.39507055769 0.239618366401 0.35853270348
Ge1Te7Pm6 -1.13331630952 0.241761523806 0.35403619599
O8Ba6Pu1 -2.8307008245 0.25446525675 0.33316511998
O5K7Bi1 -1.23971950962 0.478351931803 0.22093675804
B5O8Cs1 -2.42789714881 0.223381706649 0.39549429706
N8Ir1Np5 -0.795730125 0.401205918532 0.23535434103
O8Cu1Ru5 -0.951004273066 0.333850953005 0.260617205714
Si1Se8Ac4 -1.18902916026 0.244442767086 0.34858402866
Se7Er4Hg1 -1.43103829948 0.235691045808 0.36499371846
Cl4V1As5 -0.531357466667 0.34007053981 0.257213403201
N8Ru1Ce5 -0.865898660714 0.360865060027 0.248155211586
S1.16666667Te2.66666667La1 -1.08302333244 0.301619878037 0.28077153162
C1O2.5Zn4.5 -0.909631539062 0.237527018408 0.360868501588
Li1F7Eu2 -3.1781797 0.255136752113 0.33095410615
F8.5Rh1.5Te1 -1.79856573485 0.227692108044 0.38281739317
N6Ca7Ir1 -0.676700565476 0.436679443338 0.226903653804
Se2.5Sr1Te1.5 -0.82875393125 0.24400034189 0.34854161573
N1Te6Eu3 -1.0911856 0.32160249098 0.2668463401
F9Cr1Ag3 -1.60998319231 0.260303117678 0.32309206116
Se1Sb2.66666667Er1.33333333 -0.824942213122 0.338583532629 0.257520464878
O8Mn1Sm3 -3.06109778884 0.429198318857 0.22815844015
Be1O6Pa2 -2.80121820375 0.389432283081 0.23800686387
Se2.5Cs2Bi1 -0.693400692235 0.509507254641 0.216615388463
Cl6Ca1Ge8 -0.795393041667 0.380704503283 0.240689587053
Be3O4.5Tl1 -2.16308344853 0.467749673465 0.22170105419
O5Cl1U1.5 -2.52617402773 0.443741286868 0.22543871556
O5Sm2Pt1 -2.59577810562 0.212183067865 0.42985743161
Si2Tm1Ir2 -0.760880225 0.245589849949 0.34525720339
N6Mg7Pd1 -0.672204263393 0.369525055071 0.244295060405
O7Cd6Ba1 -1.24702650893 0.389421794929 0.2377677429
B3O6Tm1 -2.82198688814 0.369895751532 0.24416885906
B3O6Er1 -2.81349185107 0.378390788602 0.24124743598
H6F7Na1 -1.72708339286 0.521392272714 0.21517354976
S9Nd1Pm5 -1.51056755741 0.358407065356 0.24830792811
Na5Cl9Ru1 -1.355405525 0.276336210213 0.30251661476
B1Cl9Lu2 -0.955408489583 0.586275932966 0.210127080237
O5Ca3W1 -2.73769411574 0.390716509915 0.23715723577
N8Ge1Pu5 -0.906388566964 0.305921218352 0.276304194106
O5Cu7Lu1 -1.74869077219 0.259969910764 0.32219345466
Be1F5Cu3 -1.84794832407 0.21134916405 0.43163216833
Be1S7Ac4 -1.3480022662 0.358835444258 0.24783210976
N5Nd4Bi1 -1.091891 0.241620785121 0.35108315011
O8As5Tl1 -1.17715994444 0.266604658497 0.31329226708
P3Cl6Tm1 -1.186928475 0.214584712153 0.41864254284
H1Cl8Sm3 -1.56077958333 0.227255986826 0.38103109151
O9Ho1Ir5 -1.95136312688 0.261246298578 0.31988835436
Se4.5Ir1Ac2 -1.04189339931 0.32086676697 0.26608502514
S1As8Pu5 -0.835243259425 0.293112953418 0.285581904955
Se1Br6Sr2 -1.45217602014 0.201793510022 0.47127872132
N1.66666667Se4Tb1 -0.705341103554 0.35850268374 0.247271140421
P1Sc3Se6 -0.97543671875 0.222949805472 0.3910903721
Li7O5As1 -1.82065820577 0.245402026319 0.34344899213
O6K8Pu1 -1.53236404198 0.427598021987 0.22724700112
O7Mo2Pd1 -1.2837397125 0.279623828549 0.29742763309
F1.5S1Se1.75 -0.761527425551 0.230324358496 0.372528958269
S9Co1Yb5 -1.58144722407 0.22016665263 0.39885745742
Cl5Sn7Tl1 -0.620437096154 0.365681795622 0.244311603557
N1Sr3Te5.5 -1.10328416959 0.288946099708 0.28817962712
B3O6Ho1 -2.80774592157 0.384136718102 0.23783761161
Mg2Cl8Pt1 -1.12319720455 0.325703870948 0.26206177433
Zn1Se7Pm4 -1.22635646615 0.301628353496 0.27762065722
S9I1Ac5 -1.2600122 0.241272117556 0.34894263316
O6Rb8Hf1 -1.452022825 0.467706318228 0.22002073515
S2I7Ho1 -0.540282375 0.383155884191 0.237869581987
Ti2Y1I7 -0.997317297222 0.232615274167 0.365700378188
Se2.5Y1Te1 -0.7842218125 0.278629205782 0.29727408954
F9I5Th1 -1.99489221111 0.225339443692 0.38229889769
O9Sb5Pr1 -1.86778155801 0.227855366505 0.37565790274
S4Cs4Pb1 -0.881291567901 0.395015963934 0.234001107649
O5Cs7Bi1 -1.18921032372 0.62502691458 0.20643423672
Cl7Er1Hg4 -0.8491684375 0.328494048993 0.25956688921
F7I4Au1 -1.05960691667 0.204520588997 0.45197041653
O8Fe4Pt1 -1.39063881132 0.262532483489 0.31460871312
Cl1As7Ce4 -1.16510070139 0.278286983492 0.29661880876
Li8O5Ti1 -1.95429586369 0.218286247771 0.39973776761
F1.5P1Pm1.5 -2.45686625 0.238341341992 0.3524762074
Cl1Sr2Te4.5 -1.19811930741 0.390527699743 0.23490595897
H6F3As1 -0.90481905 0.202948615883 0.45684706991
O9Ga5Nd1 -2.26434373019 0.2526093197 0.32801963772
O9Cr1Fe4 -1.63778074173 0.428176947268 0.2255219802
Si1K5I9 -1.00071358333 0.29050748541 0.28438242527
F9Na5Pb1 -2.44579586667 0.222519706906 0.38643054663
O9Ru5Lu1 -1.51250925928 0.839826893634 0.2003476853
Li5C1I9 -0.824646008333 0.398004080043 0.232345022077
N1K8I5 -1.072193125 0.293607101128 0.28191984592
Na5Cl9Re1 -1.40662473333 0.281603756784 0.29227916764
O9As5Lu1 -1.8225415356 0.391525884009 0.23410848524
O4.5Cl1Zr1 -1.55638696154 0.402904013825 0.23089277067
F9Br5Zr1 -1.62767802778 0.395496726783 0.23271330092
Ti2I7Sm1 -0.983106347222 0.230281316073 0.366947820618
O5Rb7Au1 -0.932709817308 0.646343450522 0.204693610372
S1As8Yb6 -0.985232146296 0.274391890803 0.299166658864
S9Fe1Pu4 -1.27661107143 0.254496655813 0.32393734072
Se9Pm5Bi1 -1.17191759375 0.22602636085 0.37602460213
O7Sr1Cd6 -1.28402197321 0.565999286902 0.20862575084
N1Br6Y1 -0.86516334375 0.349180440325 0.24821703262
O6K8Pd1 -1.04591308333 0.351923340322 0.24694551969
O8Cr1Co6 -1.44204391245 0.211263994379 0.41935592315
F8Ca1Ni3 -2.24983708333 0.265742099776 0.30821788192
O8Cu6U1 -1.80782796237 0.476485078499 0.21714926785
F9Yb2Au1 -2.29625816667 0.213549355091 0.41057409431
O4.5Co3Er1 -2.035830588 0.554231139362 0.20923893716
F8Ni1Pt3 -1.24602521875 0.243770370561 0.33989657129
F8.5Tc1Dy1.5 -2.97050528409 0.34406246999 0.25000988615
Sn1Pm1Pt1 -0.801861291667 0.241573166678 0.343415892143
Si1Pd1Pm1 -0.581267301587 0.284374216643 0.288140089072
N1Cl9Ba2 -1.28346241667 0.305091162649 0.27180879628
N2P1Yb1 -0.4533330625 0.382113984684 0.235832657586
P3Cl6Dy1 -1.19074134167 0.210695258861 0.42002385624
F9Ni1Ir2 -1.41336409722 0.240267292453 0.34546827375
S8Os1Ac4 -1.16585976068 0.28973770362 0.28337994886
F9Na1Ce2 -3.183769125 0.207431606262 0.43217492921
Cl5Rb1Sn9 -0.66173355 0.720452807337 0.201660003959
Be3N1I9 -0.408647798077 0.469641486848 0.217719433025
Si4.5S2.5Dy1 -0.781456565972 0.460083616884 0.219041245988
Mg2Ir2Hg1 -0.26148935 0.301089723508 0.274449159798
Cl9Rb4Pa1 -1.46236180357 0.417808388031 0.22637890094
F9K5Os1 -2.45642401333 0.582896775718 0.20691747506
N1S5.5Ba3 -1.34913333869 0.280034673366 0.2915381526
O9Ni1Rh5 -0.872212315348 0.43218202958 0.223306749472
N8S1Pr6 -1.16375579074 0.235438768639 0.35319569778
S9V1Eu5 -1.72083552407 0.221202667134 0.38534647646
B3C1O2.5 -1.57465297115 0.203248853526 0.44783218836
Cl6Ge8Cd1 -0.531989941667 0.377159727636 0.236731220364
O4Na7Tl1 -1.178066625 0.350555274984 0.24629982414
N1Si1.5La1 -0.959070467532 0.207693907826 0.428366057208
B1Cl9Sm2 -1.16217357292 0.393510920424 0.23166393119
